Datum;price;;
12.08.2024;4,865;;
12.08.2024;8,929;;
12.08.2024;12,278;;
12.08.2024;20,602;;
12.08.2024;22,484;;
12.08.2024;12,834;;
12.08.2024;10,688;;
12.08.2024;10,005;;
13.08.2024;9,964;;
13.08.2024;8,791;;
13.08.2024;8,66;;
13.08.2024;8,479;;
13.08.2024;8,476;;
13.08.2024;10,137;;
13.08.2024;12,566;;
13.08.2024;13,371;;
13.08.2024;11,789;;
13.08.2024;8,781;;
13.08.2024;6,667;;
13.08.2024;5,594;;
13.08.2024;4,301;;
13.08.2024;4,037;;
13.08.2024;4,796;;
13.08.2024;6,415;;
13.08.2024;8,6;;
13.08.2024;10,5;;
13.08.2024;12,104;;
13.08.2024;20,272;;
13.08.2024;20,535;;
13.08.2024;12,89;;
13.08.2024;11,148;;
13.08.2024;10,499;;
14.08.2024;8,773;;
14.08.2024;9,079;;
14.08.2024;8,773;;
14.08.2024;9,34;;
14.08.2024;9,36;;
14.08.2024;10,71;;
14.08.2024;12,974;;
14.08.2024;13,662;;
14.08.2024;12,096;;
14.08.2024;10,879;;
14.08.2024;8,308;;
14.08.2024;7,724;;
14.08.2024;7,285;;
14.08.2024;7,538;;
14.08.2024;7,471;;
14.08.2024;8,174;;
14.08.2024;9,436;;
14.08.2024;10,559;;
14.08.2024;11,148;;
14.08.2024;16,141;;
14.08.2024;21,892;;
14.08.2024;14,87;;
14.08.2024;12,043;;
14.08.2024;10,995;;
15.08.2024;11,033;;
15.08.2024;10,966;;
15.08.2024;10,53;;
15.08.2024;9,474;;
15.08.2024;9,602;;
15.08.2024;10,891;;
15.08.2024;11,975;;
15.08.2024;12,071;;
15.08.2024;11,497;;
15.08.2024;9,112;;
15.08.2024;5,91;;
15.08.2024;1,994;;
15.08.2024;0,986;;
15.08.2024;0,001;;
15.08.2024;-0,004;;
15.08.2024;0,425;;
15.08.2024;3,341;;
15.08.2024;7,726;;
15.08.2024;11,993;;
15.08.2024;14,251;;
15.08.2024;16,03;;
15.08.2024;14,084;;
15.08.2024;11,887;;
15.08.2024;9,494;;
16.08.2024;10,897;;
16.08.2024;8,678;;
16.08.2024;8,558;;
16.08.2024;8,583;;
16.08.2024;8,776;;
16.08.2024;9,205;;
16.08.2024;12,842;;
16.08.2024;13,491;;
16.08.2024;12,483;;
16.08.2024;10,095;;
16.08.2024;7,615;;
16.08.2024;5,983;;
16.08.2024;5,068;;
16.08.2024;4,993;;
16.08.2024;4,757;;
16.08.2024;5,516;;
16.08.2024;8,267;;
16.08.2024;10,376;;
16.08.2024;13,492;;
16.08.2024;23,052;;
16.08.2024;24,312;;
16.08.2024;17,183;;
16.08.2024;13,454;;
16.08.2024;11,617;;
17.08.2024;10,711;;
17.08.2024;10,926;;
17.08.2024;10,313;;
17.08.2024;10,182;;
17.08.2024;11,059;;
17.08.2024;11,084;;
17.08.2024;10,67;;
17.08.2024;10,397;;
17.08.2024;10,343;;
17.08.2024;8,4;;
17.08.2024;6,949;;
17.08.2024;5,428;;
17.08.2024;4,693;;
17.08.2024;4,071;;
17.08.2024;3,943;;
17.08.2024;3,956;;
17.08.2024;5,909;;
17.08.2024;8,84;;
17.08.2024;11,968;;
17.08.2024;14,056;;
17.08.2024;14,918;;
17.08.2024;12,698;;
17.08.2024;11,67;;
17.08.2024;10,582;;
18.08.2024;11,182;;
18.08.2024;11,28;;
18.08.2024;10,617;;
18.08.2024;10,622;;
18.08.2024;10,475;;
18.08.2024;10,497;;
18.08.2024;9,953;;
18.08.2024;9,52;;
18.08.2024;8,82;;
18.08.2024;8,232;;
18.08.2024;7,212;;
18.08.2024;7,252;;
18.08.2024;6,603;;
18.08.2024;3,364;;
18.08.2024;1,772;;
18.08.2024;5,128;;
18.08.2024;6,986;;
18.08.2024;8,239;;
18.08.2024;9,385;;
18.08.2024;10,993;;
18.08.2024;11,568;;
18.08.2024;10,983;;
18.08.2024;11,14;;
18.08.2024;9,945;;
19.08.2024;9,739;;
19.08.2024;9,01;;
19.08.2024;8,87;;
19.08.2024;8,486;;
19.08.2024;8,45;;
19.08.2024;8,797;;
19.08.2024;12,9;;
19.08.2024;15,233;;
19.08.2024;12,96;;
19.08.2024;11,258;;
19.08.2024;9,69;;
19.08.2024;8,974;;
19.08.2024;8,438;;
19.08.2024;7,887;;
19.08.2024;8,021;;
19.08.2024;7,99;;
19.08.2024;8,405;;
19.08.2024;10,07;;
19.08.2024;11,397;;
19.08.2024;20;;
19.08.2024;20,383;;
19.08.2024;14,011;;
19.08.2024;10,082;;
19.08.2024;8,62;;
20.08.2024;9,36;;
20.08.2024;8,955;;
20.08.2024;8,85;;
20.08.2024;8,931;;
20.08.2024;8,619;;
20.08.2024;8,997;;
20.08.2024;12,306;;
20.08.2024;13,323;;
20.08.2024;12,297;;
20.08.2024;10,309;;
20.08.2024;7,501;;
20.08.2024;5,013;;
20.08.2024;3,769;;
20.08.2024;1,822;;
20.08.2024;2,036;;
20.08.2024;4,89;;
20.08.2024;8,215;;
20.08.2024;10,45;;
20.08.2024;11,807;;
20.08.2024;15,881;;
20.08.2024;15,471;;
20.08.2024;12,089;;
20.08.2024;10,382;;
20.08.2024;9,796;;
21.08.2024;8,736;;
21.08.2024;8,2;;
21.08.2024;6,593;;
21.08.2024;5,609;;
21.08.2024;6,042;;
21.08.2024;5,995;;
21.08.2024;8,13;;
21.08.2024;8,592;;
21.08.2024;8,738;;
21.08.2024;5,316;;
21.08.2024;0,016;;
21.08.2024;-0,495;;
21.08.2024;-1,301;;
21.08.2024;-2,032;;
21.08.2024;-2,128;;
21.08.2024;-1,605;;
21.08.2024;-1,264;;
21.08.2024;0,201;;
21.08.2024;6,726;;
21.08.2024;10,189;;
21.08.2024;14,035;;
21.08.2024;13,096;;
21.08.2024;10,342;;
21.08.2024;8,565;;
22.08.2024;7,894;;
22.08.2024;7,304;;
22.08.2024;8,046;;
22.08.2024;8,017;;
22.08.2024;7,023;;
22.08.2024;8,542;;
22.08.2024;9,995;;
22.08.2024;12,946;;
22.08.2024;11,305;;
22.08.2024;7,31;;
22.08.2024;1,48;;
22.08.2024;0;;
22.08.2024;-0,038;;
22.08.2024;-0,256;;
22.08.2024;-0,151;;
22.08.2024;-0,435;;
22.08.2024;-0,009;;
22.08.2024;2,489;;
22.08.2024;8,946;;
22.08.2024;11,274;;
22.08.2024;11,15;;
22.08.2024;10,999;;
22.08.2024;9,548;;
22.08.2024;7,922;;
23.08.2024;5,19;;
23.08.2024;4,587;;
23.08.2024;3,851;;
23.08.2024;2,636;;
23.08.2024;2,648;;
23.08.2024;3,059;;
23.08.2024;6,422;;
23.08.2024;6,063;;
23.08.2024;4,364;;
23.08.2024;0,406;;
23.08.2024;-0,001;;
23.08.2024;-0,397;;
23.08.2024;-0,954;;
23.08.2024;-1,532;;
23.08.2024;-1,655;;
23.08.2024;-1,015;;
23.08.2024;-0,918;;
23.08.2024;-0,003;;
23.08.2024;5,02;;
23.08.2024;9,953;;
23.08.2024;11,857;;
23.08.2024;12,315;;
23.08.2024;11,954;;
23.08.2024;10,05;;
24.08.2024;11,045;;
24.08.2024;10,378;;
24.08.2024;10,042;;
24.08.2024;10,028;;
24.08.2024;10,09;;
24.08.2024;10,54;;
24.08.2024;10,102;;
24.08.2024;10,223;;
24.08.2024;7,622;;
24.08.2024;1,5;;
24.08.2024;-0,003;;
24.08.2024;-0,685;;
24.08.2024;-1,868;;
24.08.2024;-4,009;;
24.08.2024;-4,418;;
24.08.2024;-2,764;;
24.08.2024;-0,815;;
24.08.2024;-0,099;;
24.08.2024;7,168;;
24.08.2024;9,152;;
24.08.2024;8,008;;
24.08.2024;6,891;;
24.08.2024;6,414;;
24.08.2024;5;;
25.08.2024;0,037;;
25.08.2024;-0,002;;
25.08.2024;-0,034;;
25.08.2024;-0,1;;
25.08.2024;-0,089;;
25.08.2024;-0,042;;
25.08.2024;-0,005;;
25.08.2024;-0,001;;
25.08.2024;-0,001;;
25.08.2024;-0,139;;
25.08.2024;-0,607;;
25.08.2024;-1,01;;
25.08.2024;-1,55;;
25.08.2024;-2,001;;
25.08.2024;-1,983;;
25.08.2024;-1,015;;
25.08.2024;-0,501;;
25.08.2024;0,1;;
25.08.2024;8,704;;
25.08.2024;11;;
25.08.2024;11,945;;
25.08.2024;10,549;;
25.08.2024;9,97;;
25.08.2024;9,248;;
26.08.2024;9,275;;
26.08.2024;8,565;;
26.08.2024;8,094;;
26.08.2024;8,336;;
26.08.2024;8,243;;
26.08.2024;8,348;;
26.08.2024;11,311;;
26.08.2024;15,369;;
26.08.2024;13,097;;
26.08.2024;9,893;;
26.08.2024;7,7;;
26.08.2024;6,531;;
26.08.2024;2,307;;
26.08.2024;1,755;;
26.08.2024;4,288;;
26.08.2024;7,105;;
26.08.2024;8,8;;
26.08.2024;9,947;;
26.08.2024;11,682;;
26.08.2024;19,031;;
26.08.2024;23,106;;
26.08.2024;14,382;;
26.08.2024;11,086;;
26.08.2024;10,754;;
27.08.2024;9,841;;
27.08.2024;8,991;;
27.08.2024;8,645;;
27.08.2024;8,73;;
27.08.2024;8,91;;
27.08.2024;10,016;;
27.08.2024;12,576;;
27.08.2024;13,799;;
27.08.2024;11,601;;
27.08.2024;8,994;;
27.08.2024;7,372;;
27.08.2024;2,913;;
27.08.2024;0,507;;
27.08.2024;0,118;;
27.08.2024;0,233;;
27.08.2024;2,345;;
27.08.2024;5,25;;
27.08.2024;8,871;;
27.08.2024;11,606;;
27.08.2024;23,225;;
27.08.2024;21,792;;
27.08.2024;12,052;;
27.08.2024;10,521;;
27.08.2024;9,247;;
28.08.2024;9,047;;
28.08.2024;9,131;;
28.08.2024;8,748;;
28.08.2024;8,92;;
28.08.2024;9,174;;
28.08.2024;9,235;;
28.08.2024;11,499;;
28.08.2024;12,857;;
28.08.2024;12,1;;
28.08.2024;10,54;;
28.08.2024;8,756;;
28.08.2024;6,878;;
28.08.2024;3,514;;
28.08.2024;1,04;;
28.08.2024;0,817;;
28.08.2024;5,484;;
28.08.2024;7,856;;
28.08.2024;9,237;;
28.08.2024;11,157;;
28.08.2024;20,191;;
28.08.2024;20,403;;
28.08.2024;12,484;;
28.08.2024;11,176;;
28.08.2024;9,97;;
29.08.2024;9,353;;
29.08.2024;9,398;;
29.08.2024;8,981;;
29.08.2024;8,868;;
29.08.2024;8,937;;
29.08.2024;10,123;;
29.08.2024;12,546;;
29.08.2024;13,447;;
29.08.2024;12,624;;
29.08.2024;10,871;;
29.08.2024;9,219;;
29.08.2024;8,44;;
29.08.2024;6,578;;
29.08.2024;4,525;;
29.08.2024;5,132;;
29.08.2024;7,945;;
29.08.2024;9,015;;
29.08.2024;10,538;;
29.08.2024;12,351;;
29.08.2024;22,749;;
29.08.2024;28,927;;
29.08.2024;16,909;;
29.08.2024;12,5;;
29.08.2024;11,01;;
30.08.2024;10,988;;
30.08.2024;10,03;;
30.08.2024;9,353;;
30.08.2024;9,328;;
30.08.2024;9,762;;
30.08.2024;10,737;;
30.08.2024;13,683;;
30.08.2024;15,106;;
30.08.2024;13,355;;
30.08.2024;11,37;;
30.08.2024;9,824;;
30.08.2024;8,995;;
30.08.2024;8,613;;
30.08.2024;8,02;;
30.08.2024;7,908;;
30.08.2024;8,198;;
30.08.2024;8,635;;
30.08.2024;10,196;;
30.08.2024;11,999;;
30.08.2024;15,611;;
30.08.2024;13,729;;
30.08.2024;11,271;;
30.08.2024;9,683;;
30.08.2024;9,536;;
31.08.2024;10,767;;
31.08.2024;10,544;;
31.08.2024;10,206;;
31.08.2024;9,904;;
31.08.2024;9,665;;
31.08.2024;9,807;;
31.08.2024;10,997;;
31.08.2024;11,075;;
31.08.2024;10,997;;
31.08.2024;8,492;;
31.08.2024;6,013;;
31.08.2024;1,834;;
31.08.2024;0,047;;
31.08.2024;-0,059;;
31.08.2024;-0,08;;
31.08.2024;0,255;;
31.08.2024;2,371;;
31.08.2024;8,002;;
31.08.2024;11,73;;
31.08.2024;14,829;;
31.08.2024;12,678;;
31.08.2024;10,729;;
31.08.2024;9,985;;
31.08.2024;8,923;;
01.09.2024;9,376;;
01.09.2024;8,598;;
01.09.2024;8,037;;
01.09.2024;8,014;;
01.09.2024;8,12;;
01.09.2024;8,016;;
01.09.2024;7,949;;
01.09.2024;7,31;;
01.09.2024;6,063;;
01.09.2024;4,127;;
01.09.2024;1,273;;
01.09.2024;-0,079;;
01.09.2024;-0,917;;
01.09.2024;-2,4;;
01.09.2024;-1,994;;
01.09.2024;-0,499;;
01.09.2024;2,556;;
01.09.2024;7,828;;
01.09.2024;10,911;;
01.09.2024;13,16;;
01.09.2024;12,391;;
01.09.2024;10,763;;
01.09.2024;10,202;;
01.09.2024;9,15;;
02.09.2024;9,124;;
02.09.2024;9,477;;
02.09.2024;9,239;;
02.09.2024;9,251;;
02.09.2024;9,159;;
02.09.2024;10,152;;
02.09.2024;11,473;;
02.09.2024;13,495;;
02.09.2024;13,194;;
02.09.2024;12,264;;
02.09.2024;10,283;;
02.09.2024;9,082;;
02.09.2024;8,505;;
02.09.2024;8,119;;
02.09.2024;8,363;;
02.09.2024;8,824;;
02.09.2024;9,363;;
02.09.2024;11,288;;
02.09.2024;13,778;;
02.09.2024;25,54;;
02.09.2024;21,206;;
02.09.2024;13,19;;
02.09.2024;11,424;;
02.09.2024;10,384;;
03.09.2024;9,96;;
03.09.2024;9,31;;
03.09.2024;9,156;;
03.09.2024;9,327;;
03.09.2024;9,624;;
03.09.2024;10,268;;
03.09.2024;13,721;;
03.09.2024;15,106;;
03.09.2024;13,395;;
03.09.2024;11,598;;
03.09.2024;9,888;;
03.09.2024;9,002;;
03.09.2024;8,48;;
03.09.2024;8,269;;
03.09.2024;8,413;;
03.09.2024;8,667;;
03.09.2024;9,121;;
03.09.2024;12,393;;
03.09.2024;30,001;;
03.09.2024;65,637;;
03.09.2024;52,032;;
03.09.2024;21,697;;
03.09.2024;13,32;;
03.09.2024;11,756;;
04.09.2024;10,817;;
04.09.2024;10,102;;
04.09.2024;9,903;;
04.09.2024;9,998;;
04.09.2024;9,906;;
04.09.2024;10,937;;
04.09.2024;14,402;;
04.09.2024;18,116;;
04.09.2024;15,589;;
04.09.2024;12,529;;
04.09.2024;10,721;;
04.09.2024;9,606;;
04.09.2024;9,2;;
04.09.2024;9,049;;
04.09.2024;8,92;;
04.09.2024;9,272;;
04.09.2024;10,185;;
04.09.2024;12,397;;
04.09.2024;15,57;;
04.09.2024;32,007;;
04.09.2024;18,923;;
04.09.2024;13,042;;
04.09.2024;10,859;;
04.09.2024;9,958;;
05.09.2024;10,127;;
05.09.2024;9,46;;
05.09.2024;9;;
05.09.2024;8,711;;
05.09.2024;8,092;;
05.09.2024;8,47;;
05.09.2024;10,905;;
05.09.2024;11,36;;
05.09.2024;11,904;;
05.09.2024;9,768;;
05.09.2024;7,104;;
05.09.2024;0,011;;
05.09.2024;-0,305;;
05.09.2024;-1,17;;
05.09.2024;-1,968;;
05.09.2024;-0,702;;
05.09.2024;-0,001;;
05.09.2024;3,613;;
05.09.2024;8,495;;
05.09.2024;9,974;;
05.09.2024;9,293;;
05.09.2024;8,01;;
05.09.2024;8,003;;
05.09.2024;6,461;;
06.09.2024;6,479;;
06.09.2024;6,1;;
06.09.2024;5,122;;
06.09.2024;4,858;;
06.09.2024;5,775;;
06.09.2024;6,986;;
06.09.2024;9,329;;
06.09.2024;11,948;;
06.09.2024;12,037;;
06.09.2024;10,009;;
06.09.2024;8;;
06.09.2024;5,951;;
06.09.2024;3,154;;
06.09.2024;1,248;;
06.09.2024;1,453;;
06.09.2024;3,006;;
06.09.2024;7,118;;
06.09.2024;8,756;;
06.09.2024;10,027;;
06.09.2024;12,9;;
06.09.2024;13,649;;
06.09.2024;9,976;;
06.09.2024;9,536;;
06.09.2024;9,288;;
07.09.2024;10,247;;
07.09.2024;9,69;;
07.09.2024;9,63;;
07.09.2024;9,531;;
07.09.2024;9,829;;
07.09.2024;10,102;;
07.09.2024;10,388;;
07.09.2024;10,471;;
07.09.2024;9,544;;
07.09.2024;8,419;;
07.09.2024;5,152;;
07.09.2024;1,417;;
07.09.2024;0,548;;
07.09.2024;0,102;;
07.09.2024;0,044;;
07.09.2024;0,841;;
07.09.2024;4,962;;
07.09.2024;10,14;;
07.09.2024;12,857;;
07.09.2024;15,04;;
07.09.2024;13,3;;
07.09.2024;10,19;;
07.09.2024;9,232;;
07.09.2024;8,924;;
08.09.2024;9,391;;
08.09.2024;8,646;;
08.09.2024;8,368;;
08.09.2024;8,2;;
08.09.2024;8,239;;
08.09.2024;8,51;;
08.09.2024;8,336;;
08.09.2024;8,207;;
08.09.2024;7,673;;
08.09.2024;4,058;;
08.09.2024;0,829;;
08.09.2024;0,044;;
08.09.2024;0,004;;
08.09.2024;0,001;;
08.09.2024;0,116;;
08.09.2024;0,317;;
08.09.2024;5,862;;
08.09.2024;9,599;;
08.09.2024;11,955;;
08.09.2024;12,415;;
08.09.2024;12,812;;
08.09.2024;11,72;;
08.09.2024;10,58;;
08.09.2024;9,713;;
09.09.2024;8,641;;
09.09.2024;8,576;;
09.09.2024;8,41;;
09.09.2024;8,203;;
09.09.2024;8,511;;
09.09.2024;8,579;;
09.09.2024;11,847;;
09.09.2024;14,062;;
09.09.2024;15,957;;
09.09.2024;12,968;;
09.09.2024;11,087;;
09.09.2024;10,074;;
09.09.2024;9,498;;
09.09.2024;8,917;;
09.09.2024;8,206;;
09.09.2024;8,398;;
09.09.2024;7,868;;
09.09.2024;9,28;;
09.09.2024;11,315;;
09.09.2024;11,456;;
09.09.2024;11,153;;
09.09.2024;9,602;;
09.09.2024;8,794;;
09.09.2024;7,952;;
10.09.2024;6,734;;
10.09.2024;5,979;;
10.09.2024;6,147;;
10.09.2024;6,136;;
10.09.2024;6,73;;
10.09.2024;8,092;;
10.09.2024;10,312;;
10.09.2024;12,99;;
10.09.2024;11,494;;
10.09.2024;10;;
10.09.2024;5,992;;
10.09.2024;0,952;;
10.09.2024;0,004;;
10.09.2024;-0,007;;
10.09.2024;-0,016;;
10.09.2024;-0,004;;
10.09.2024;0,022;;
10.09.2024;2,177;;
10.09.2024;8,04;;
10.09.2024;9,291;;
10.09.2024;8,325;;
10.09.2024;8,202;;
10.09.2024;7,663;;
10.09.2024;6,438;;
11.09.2024;4;;
11.09.2024;3,991;;
11.09.2024;3,299;;
11.09.2024;3,373;;
11.09.2024;3,893;;
11.09.2024;6,156;;
11.09.2024;8,679;;
11.09.2024;9,755;;
11.09.2024;11,072;;
11.09.2024;9,76;;
11.09.2024;7,681;;
11.09.2024;6,751;;
11.09.2024;6,245;;
11.09.2024;6,385;;
11.09.2024;6,9;;
11.09.2024;6,905;;
11.09.2024;7,675;;
11.09.2024;10,139;;
11.09.2024;11,514;;
11.09.2024;14,286;;
11.09.2024;13,836;;
11.09.2024;11,514;;
11.09.2024;10,297;;
11.09.2024;10,149;;
12.09.2024;9,006;;
12.09.2024;8,41;;
12.09.2024;8,393;;
12.09.2024;8,345;;
12.09.2024;8,502;;
12.09.2024;8,692;;
12.09.2024;10,796;;
12.09.2024;13,494;;
12.09.2024;13,594;;
12.09.2024;10,336;;
12.09.2024;8,5;;
12.09.2024;8,041;;
12.09.2024;7,862;;
12.09.2024;7,823;;
12.09.2024;8,011;;
12.09.2024;8,493;;
12.09.2024;9,167;;
12.09.2024;10,974;;
12.09.2024;14,519;;
12.09.2024;30,001;;
12.09.2024;25,002;;
12.09.2024;12,5;;
12.09.2024;9,947;;
12.09.2024;9,204;;
13.09.2024;9,997;;
13.09.2024;9,152;;
13.09.2024;8,731;;
13.09.2024;8,676;;
13.09.2024;8,463;;
13.09.2024;8,792;;
13.09.2024;10,049;;
13.09.2024;11,996;;
13.09.2024;13,224;;
13.09.2024;11,624;;
13.09.2024;10,254;;
13.09.2024;9,499;;
13.09.2024;8,855;;
13.09.2024;7,75;;
13.09.2024;6,696;;
13.09.2024;7,22;;
13.09.2024;7,43;;
13.09.2024;7,985;;
13.09.2024;9,647;;
13.09.2024;10;;
13.09.2024;9,425;;
13.09.2024;8,457;;
13.09.2024;7,93;;
13.09.2024;6,099;;
14.09.2024;5,561;;
14.09.2024;5,001;;
14.09.2024;4,333;;
14.09.2024;4,518;;
14.09.2024;4,67;;
14.09.2024;4,427;;
14.09.2024;5,535;;
14.09.2024;6,5;;
14.09.2024;7,554;;
14.09.2024;6,66;;
14.09.2024;4,102;;
14.09.2024;0,808;;
14.09.2024;0,086;;
14.09.2024;-0,006;;
14.09.2024;-0,046;;
14.09.2024;-0,007;;
14.09.2024;0,954;;
14.09.2024;6,509;;
14.09.2024;9,439;;
14.09.2024;12,658;;
14.09.2024;11,785;;
14.09.2024;10,309;;
14.09.2024;9,375;;
14.09.2024;8,476;;
15.09.2024;7,811;;
15.09.2024;7,007;;
15.09.2024;6,66;;
15.09.2024;6,715;;
15.09.2024;6,366;;
15.09.2024;6,561;;
15.09.2024;6,918;;
15.09.2024;8,542;;
15.09.2024;7,696;;
15.09.2024;5,407;;
15.09.2024;1,092;;
15.09.2024;0,007;;
15.09.2024;0;;
15.09.2024;-0,001;;
15.09.2024;-0,041;;
15.09.2024;-0,027;;
15.09.2024;1,97;;
15.09.2024;8,225;;
15.09.2024;11,28;;
15.09.2024;13,316;;
15.09.2024;12,36;;
15.09.2024;11,268;;
15.09.2024;10,711;;
15.09.2024;9,26;;
16.09.2024;9,299;;
16.09.2024;8,814;;
16.09.2024;8,726;;
16.09.2024;8,493;;
16.09.2024;8,434;;
16.09.2024;8,831;;
16.09.2024;11,097;;
16.09.2024;13;;
16.09.2024;14,606;;
16.09.2024;12,64;;
16.09.2024;11,263;;
16.09.2024;10,502;;
16.09.2024;9,602;;
16.09.2024;8,689;;
16.09.2024;8,086;;
16.09.2024;7,537;;
16.09.2024;7,63;;
16.09.2024;8,698;;
16.09.2024;10,787;;
16.09.2024;11,257;;
16.09.2024;10,901;;
16.09.2024;9,01;;
16.09.2024;7,881;;
16.09.2024;8,153;;
17.09.2024;8,554;;
17.09.2024;8,23;;
17.09.2024;8,051;;
17.09.2024;7,984;;
17.09.2024;8,004;;
17.09.2024;9,152;;
17.09.2024;10,832;;
17.09.2024;13,394;;
17.09.2024;13,752;;
17.09.2024;10,891;;
17.09.2024;9,652;;
17.09.2024;8,239;;
17.09.2024;5,981;;
17.09.2024;4,177;;
17.09.2024;2,564;;
17.09.2024;4,444;;
17.09.2024;7,429;;
17.09.2024;9,35;;
17.09.2024;11,299;;
17.09.2024;13,253;;
17.09.2024;11,124;;
17.09.2024;9,612;;
17.09.2024;8,994;;
17.09.2024;8,384;;
18.09.2024;8,516;;
18.09.2024;8,094;;
18.09.2024;8,371;;
18.09.2024;8,367;;
18.09.2024;8,251;;
18.09.2024;8,992;;
18.09.2024;10,509;;
18.09.2024;14,192;;
18.09.2024;13,307;;
18.09.2024;10,244;;
18.09.2024;7,9;;
18.09.2024;5,532;;
18.09.2024;0,549;;
18.09.2024;0;;
18.09.2024;-0,009;;
18.09.2024;0,104;;
18.09.2024;4,005;;
18.09.2024;8,752;;
18.09.2024;11,391;;
18.09.2024;12,992;;
18.09.2024;10,82;;
18.09.2024;9,325;;
18.09.2024;8,992;;
18.09.2024;7,949;;
19.09.2024;7,64;;
19.09.2024;7,753;;
19.09.2024;7,803;;
19.09.2024;7,735;;
19.09.2024;7,926;;
19.09.2024;8,999;;
19.09.2024;11,347;;
19.09.2024;14,324;;
19.09.2024;12,412;;
19.09.2024;9,764;;
19.09.2024;7,481;;
19.09.2024;5,041;;
19.09.2024;0,497;;
19.09.2024;-0,006;;
19.09.2024;-0,009;;
19.09.2024;1,091;;
19.09.2024;5,855;;
19.09.2024;9,105;;
19.09.2024;11,453;;
19.09.2024;13,43;;
19.09.2024;11,35;;
19.09.2024;9,11;;
19.09.2024;8,897;;
19.09.2024;7,887;;
20.09.2024;7,261;;
20.09.2024;7,404;;
20.09.2024;7,342;;
20.09.2024;7,317;;
20.09.2024;7,452;;
20.09.2024;8,909;;
20.09.2024;10,806;;
20.09.2024;14,145;;
20.09.2024;10,86;;
20.09.2024;8,892;;
20.09.2024;6,205;;
20.09.2024;2,469;;
20.09.2024;0,824;;
20.09.2024;-0,001;;
20.09.2024;0,007;;
20.09.2024;0,756;;
20.09.2024;4,368;;
20.09.2024;8,412;;
20.09.2024;10,601;;
20.09.2024;14,572;;
20.09.2024;10,884;;
20.09.2024;9,107;;
20.09.2024;8,78;;
20.09.2024;8,708;;
21.09.2024;8,829;;
21.09.2024;8,53;;
21.09.2024;8,2;;
21.09.2024;8,219;;
21.09.2024;8,638;;
21.09.2024;8,948;;
21.09.2024;9,969;;
21.09.2024;9,776;;
21.09.2024;8,53;;
21.09.2024;6,099;;
21.09.2024;2,2;;
21.09.2024;0,315;;
21.09.2024;0;;
21.09.2024;-0,336;;
21.09.2024;-0,395;;
21.09.2024;0,109;;
21.09.2024;4,726;;
21.09.2024;9,719;;
21.09.2024;12,75;;
21.09.2024;14,199;;
21.09.2024;11,25;;
21.09.2024;9,593;;
21.09.2024;9,36;;
21.09.2024;8,83;;
22.09.2024;9,773;;
22.09.2024;9,005;;
22.09.2024;8,999;;
22.09.2024;8,95;;
22.09.2024;9,075;;
22.09.2024;9,065;;
22.09.2024;9,488;;
22.09.2024;9,731;;
22.09.2024;8,648;;
22.09.2024;6,279;;
22.09.2024;2,617;;
22.09.2024;1,113;;
22.09.2024;0,769;;
22.09.2024;-0,008;;
22.09.2024;0,001;;
22.09.2024;0,966;;
22.09.2024;6,16;;
22.09.2024;10,627;;
22.09.2024;13,223;;
22.09.2024;15,718;;
22.09.2024;12,611;;
22.09.2024;10,954;;
22.09.2024;9,872;;
22.09.2024;9,2;;
23.09.2024;9,08;;
23.09.2024;8,408;;
23.09.2024;8,52;;
23.09.2024;8,715;;
23.09.2024;8,693;;
23.09.2024;9,73;;
23.09.2024;13,34;;
23.09.2024;20,373;;
23.09.2024;15,133;;
23.09.2024;10,999;;
23.09.2024;9,466;;
23.09.2024;8,016;;
23.09.2024;7,894;;
23.09.2024;7,655;;
23.09.2024;7,677;;
23.09.2024;8,098;;
23.09.2024;10,225;;
23.09.2024;13,601;;
23.09.2024;24,026;;
23.09.2024;32,839;;
23.09.2024;17,864;;
23.09.2024;11,671;;
23.09.2024;10,093;;
23.09.2024;9,154;;
24.09.2024;8,82;;
24.09.2024;8,251;;
24.09.2024;8,369;;
24.09.2024;8,502;;
24.09.2024;8,326;;
24.09.2024;8,829;;
24.09.2024;11,075;;
24.09.2024;14,196;;
24.09.2024;12,74;;
24.09.2024;10,602;;
24.09.2024;9,261;;
24.09.2024;8,387;;
24.09.2024;7,575;;
24.09.2024;6,899;;
24.09.2024;6,159;;
24.09.2024;7,494;;
24.09.2024;8,327;;
24.09.2024;10,404;;
24.09.2024;11,905;;
24.09.2024;12,413;;
24.09.2024;10,17;;
24.09.2024;8,044;;
24.09.2024;7,448;;
24.09.2024;6,058;;
25.09.2024;5,148;;
25.09.2024;4,218;;
25.09.2024;3,92;;
25.09.2024;3,945;;
25.09.2024;5,477;;
25.09.2024;6,395;;
25.09.2024;7,834;;
25.09.2024;8,377;;
25.09.2024;8,815;;
25.09.2024;7,032;;
25.09.2024;4,946;;
25.09.2024;2,524;;
25.09.2024;1,91;;
25.09.2024;1,878;;
25.09.2024;5,553;;
25.09.2024;7,223;;
25.09.2024;8,969;;
25.09.2024;10,785;;
25.09.2024;15,62;;
25.09.2024;19,542;;
25.09.2024;13,184;;
25.09.2024;9,661;;
25.09.2024;9,164;;
25.09.2024;8,222;;
26.09.2024;6,602;;
26.09.2024;5,878;;
26.09.2024;5,234;;
26.09.2024;4,987;;
26.09.2024;4,553;;
26.09.2024;4,971;;
26.09.2024;7,203;;
26.09.2024;8,52;;
